age,workclass,marital-status,relationship,sex,income>50K,hours-per-week,occupation,education-num,race,native-country,capital-gain,capital-loss,fnlwgt
22,0,0,2,1,0,39,7,12,0,0,0,0,13
30,3,0,2,1,1,39,5,14,0,0,0,0,10
6,2,0,2,1,0,49,3,12,0,0,0,0,13
38,1,0,2,1,0,9,10,8,0,0,0,0,11
9,1,2,1,1,0,49,3,8,0,0,0,0,9
40,0,3,3,1,0,39,2,6,4,28,0,0,12
6,5,2,3,0,0,29,2,8,0,0,0,0,1
17,0,0,2,1,0,39,1,9,0,0,0,0,5
22,0,0,0,0,1,39,4,9,0,0,0,0,20
2,0,2,1,1,0,39,1,9,4,0,0,0,27
25,0,1,5,0,0,29,8,8,0,0,0,0,9
31,4,0,2,1,0,34,1,8,0,0,0,0,11
6,8,2,1,1,0,24,14,9,0,0,0,19,10
23,0,0,0,0,1,49,5,12,0,0,0,0,14
17,4,0,2,1,0,39,6,7,0,0,0,0,1
13,1,3,3,1,1,35,3,9,0,0,8,0,1
19,0,0,2,1,0,59,1,8,4,0,0,0,9
9,0,0,2,1,0,24,6,8,0,0,0,0,1
9,0,2,3,1,0,29,3,12,0,0,0,0,9
4,8,2,1,1,0,29,14,3,0,0,0,0,10
22,0,0,2,1,0,39,7,8,0,0,0,0,10
19,0,0,2,1,1,59,4,12,0,0,0,0,25
27,0,0,2,1,0,39,6,8,0,0,0,0,14
16,0,1,3,0,0,39,7,6,0,0,0,0,23
25,0,1,3,1,0,44,8,9,0,0,0,0,8
1,4,2,1,0,0,21,5,12,0,0,0,0,16
5,8,2,1,0,0,39,14,6,0,0,0,0,1
9,0,2,1,0,0,37,5,11,4,0,0,0,4
9,0,0,2,1,0,29,1,13,0,0,0,0,7
29,0,2,1,0,0,24,5,9,0,0,0,0,6
23,2,0,2,1,1,39,4,12,0,0,0,0,11
11,0,0,2,1,1,39,3,12,0,0,15,0,6
29,4,1,5,0,0,39,12,8,0,0,0,0,22
13,0,2,1,1,1,39,10,8,0,0,88,0,11
1,0,2,1,1,0,29,3,8,0,11,0,0,11
31,0,1,3,1,0,49,8,12,0,0,0,0,15
17,8,0,2,1,0,19,14,9,0,0,0,0,0
43,0,1,3,0,0,39,1,8,0,0,0,0,9
26,1,0,0,0,0,29,9,7,4,0,0,0,11
45,8,0,2,1,0,29,14,9,0,0,0,0,7
6,0,2,1,1,0,15,4,9,0,0,0,0,25
14,0,0,2,1,0,29,9,9,0,0,0,0,11
25,0,2,3,1,1,39,3,12,1,3,0,38,6
4,0,5,1,1,0,29,2,4,0,0,0,0,19
47,1,0,2,1,0,39,1,9,2,0,0,0,26
22,0,0,2,1,1,44,9,7,0,0,0,0,8
32,0,1,5,0,0,44,3,9,0,0,0,0,17
18,0,2,4,0,0,39,2,1,0,0,0,0,1
22,1,1,3,1,0,29,3,11,0,0,0,0,13
25,0,0,2,1,1,59,1,8,0,0,7,0,10
22,0,2,3,1,0,39,7,4,0,0,0,0,9
16,5,2,5,0,0,35,8,8,0,0,0,0,16
17,1,0,2,1,1,44,1,8,0,0,6,0,14
28,0,0,2,1,0,39,8,8,0,0,0,0,4
13,0,0,2,1,0,39,3,10,0,0,0,0,12
7,0,2,3,1,0,44,7,8,0,0,0,0,9
6,4,2,3,1,0,49,5,12,1,2,1,0,11
24,0,1,3,1,0,89,1,8,0,0,0,0,16
6,2,2,1,1,0,39,1,8,0,0,0,0,3
28,0,0,2,1,1,59,12,9,4,28,0,0,7
2,1,2,1,0,0,39,4,13,0,0,0,0,20
15,8,5,1,0,0,11,14,8,0,0,0,0,12
27,0,0,2,1,1,39,4,13,0,0,0,0,15
33,4,0,2,1,0,39,1,8,0,0,2,0,26
28,8,0,1,0,0,69,14,8,0,0,0,0,10
20,3,2,3,1,0,39,5,9,0,0,0,0,11
10,0,2,3,1,0,49,4,12,0,0,0,0,4
17,0,0,2,1,0,39,3,9,0,0,0,0,13
37,4,0,2,1,1,40,4,3,0,0,0,0,27
7,0,2,3,1,0,39,1,9,0,0,0,0,29
39,0,0,2,1,0,39,6,6,0,0,0,0,9
7,0,4,5,0,0,49,2,12,0,0,0,0,17
20,0,0,2,1,1,47,5,12,0,0,0,0,15
21,0,0,2,1,1,49,4,8,0,0,0,35,15
39,1,0,2,1,1,49,4,12,0,0,0,0,12
20,3,2,1,0,0,39,4,11,0,0,0,0,9
7,0,2,3,0,0,44,8,9,0,0,0,0,7
14,0,1,5,0,0,29,5,12,0,0,0,0,10
58,1,0,2,1,0,44,4,8,0,0,0,0,6
44,0,0,2,1,1,39,1,9,0,0,0,0,10
36,8,0,0,0,0,35,14,7,4,0,5,0,18
22,0,1,3,1,0,39,1,9,0,0,0,0,13
2,2,2,1,1,0,49,4,9,0,0,0,0,10
23,3,2,3,0,0,39,8,9,0,0,0,0,2
36,1,0,2,1,0,49,10,8,0,0,0,0,10
15,0,2,3,0,0,59,4,10,0,0,0,0,4
49,0,0,2,1,0,39,5,14,0,0,0,0,1
8,0,2,1,1,0,19,2,9,4,0,0,0,9
57,4,2,3,1,0,49,9,12,0,0,0,0,7
36,0,0,2,1,0,39,7,8,0,0,0,0,25
1,8,2,1,0,0,31,14,8,0,7,0,0,7
35,0,0,2,1,0,39,1,9,0,0,0,0,3
37,0,0,2,1,1,39,5,9,0,0,0,0,1
16,0,0,2,1,0,24,6,8,0,0,0,0,6
12,0,2,3,1,0,39,5,11,0,0,0,0,1
20,0,2,5,0,0,36,2,12,0,0,0,0,15
20,0,0,2,1,0,39,8,8,0,0,0,0,24
14,0,0,2,1,0,39,7,9,0,3,0,0,6
5,0,2,3,1,0,39,0,12,0,0,0,0,10
19,0,2,5,0,0,19,8,12,4,0,0,0,8
30,0,4,3,0,0,39,0,11,4,0,0,0,12
36,0,2,3,0,0,23,8,9,0,0,0,0,22
32,0,0,2,1,0,39,1,5,0,0,0,0,6
9,0,2,3,1,0,34,12,9,0,0,0,0,8
38,0,0,2,1,0,41,3,13,0,0,0,0,8
36,0,0,2,1,0,49,5,12,0,0,0,0,23
11,4,2,3,0,0,29,5,9,0,0,0,0,15
6,0,2,4,1,0,19,11,7,4,0,0,0,4
22,0,1,3,1,0,39,8,11,0,0,0,0,9
21,3,1,3,1,1,39,4,8,0,0,0,0,11
43,2,5,2,1,0,39,5,8,0,0,0,0,12
26,4,1,1,0,0,39,5,12,0,0,0,0,8
12,0,1,5,1,0,39,4,12,0,0,0,0,17
27,0,0,2,1,0,46,0,8,0,0,0,0,7
41,0,0,2,1,1,49,4,12,0,0,0,0,8
15,0,0,2,1,0,39,1,4,0,0,0,0,1
28,0,0,2,1,0,39,1,8,0,0,0,0,16
25,0,1,5,0,1,32,8,9,4,18,0,0,9
17,1,5,2,1,0,39,2,4,0,0,0,0,13
22,0,0,2,1,1,49,4,12,0,0,0,0,7
19,0,2,1,1,0,9,1,8,0,0,0,0,6
8,0,5,3,0,0,39,8,10,0,0,0,0,7
14,1,0,2,1,1,59,4,12,0,0,0,29,16
7,0,2,1,0,0,39,8,9,0,0,0,0,18
26,0,2,5,1,0,39,1,9,0,0,0,0,12
10,8,2,1,0,0,37,14,10,0,0,0,0,5
6,0,2,1,1,0,34,1,8,0,0,0,0,17
12,0,2,5,0,0,39,0,12,0,0,0,0,13
50,1,0,2,1,0,29,5,12,0,0,0,0,5
34,0,1,3,0,0,39,8,8,4,0,0,0,14
29,0,0,2,1,1,44,1,2,0,0,5,40,12
17,0,2,3,1,0,44,4,11,0,0,0,0,21
18,1,0,2,1,0,49,1,6,0,0,0,0,8
65,0,4,3,0,0,55,3,9,0,0,0,0,1
49,0,1,3,1,0,53,6,12,0,20,0,0,6
41,1,0,2,1,0,49,9,1,0,0,0,0,4
18,0,0,0,0,1,49,4,13,0,0,0,0,22
13,0,2,5,0,0,39,8,8,4,0,0,0,7
11,0,0,2,1,0,49,1,10,0,41,0,0,11
21,5,0,2,1,0,36,12,9,0,0,0,0,19
16,0,2,3,0,0,49,8,8,0,0,0,0,7
24,1,0,2,1,0,39,1,6,0,0,0,0,18
6,0,2,1,1,0,34,3,9,0,0,0,0,9
33,0,1,3,0,0,49,3,8,0,0,0,0,2
52,3,1,5,0,0,39,5,13,0,0,0,0,12
31,2,0,1,0,1,59,4,13,4,0,0,0,11
3,0,0,2,1,0,39,2,4,1,0,0,0,9
12,0,0,2,1,0,49,4,11,0,4,0,0,3
17,0,0,2,1,1,42,8,8,0,0,99,0,22
8,0,2,5,0,0,39,11,8,0,0,0,0,9
27,0,4,3,0,1,44,4,12,0,0,0,0,14
11,0,2,3,0,0,19,5,13,0,0,0,0,5
15,0,2,3,1,0,39,1,11,0,0,0,0,8
33,0,0,2,1,1,39,8,12,0,41,0,0,10
13,0,2,3,0,0,34,3,11,0,0,0,0,9
8,0,2,1,0,0,39,8,8,0,0,0,0,12
23,0,2,3,0,1,49,5,15,0,0,0,0,16
24,4,0,2,1,0,39,12,9,0,0,0,0,6
15,0,0,2,1,1,39,5,10,0,0,0,0,3
15,1,0,2,1,1,59,4,13,0,0,0,0,10
35,0,0,2,0,1,59,10,4,0,0,0,0,4
21,0,3,5,1,0,43,7,9,4,0,0,0,12
28,3,0,2,1,1,34,8,8,0,0,0,0,2
35,0,1,5,0,0,39,2,8,0,0,0,0,4
40,1,0,2,1,0,2,9,11,0,0,0,0,7
22,2,2,3,1,0,39,6,3,0,0,0,0,11
15,0,2,1,1,0,34,1,8,0,0,0,0,21
29,0,4,3,0,0,39,8,8,0,41,0,0,9
24,0,0,2,1,0,39,7,3,0,0,0,0,11
19,0,0,2,1,0,35,7,9,0,0,0,0,7
8,0,0,2,1,0,59,3,9,1,0,0,0,6
33,0,0,2,1,1,39,10,14,0,0,0,0,12
26,0,0,2,1,0,44,6,8,4,0,0,0,8
25,1,0,2,1,0,59,1,8,0,0,1,0,6
36,0,0,2,1,0,39,1,8,0,0,0,0,5
40,0,0,2,1,0,24,1,4,0,0,0,0,11
36,0,1,5,0,0,15,13,6,1,0,0,0,6
7,0,2,1,1,0,42,6,9,0,24,0,0,2
34,0,0,2,1,0,24,7,3,0,0,0,0,4
24,0,2,3,1,0,39,7,8,0,0,0,0,2
24,0,0,2,1,0,59,6,8,0,21,0,0,11
15,0,0,2,1,0,41,10,9,0,0,0,0,13
1,8,2,1,1,0,19,14,9,3,2,0,0,8
49,2,0,2,1,1,39,4,12,0,0,0,0,9
21,5,2,3,0,0,39,0,8,4,0,0,0,2
35,0,2,5,1,0,53,2,13,4,0,0,0,12
16,1,2,1,1,0,44,2,9,1,41,0,0,13
4,0,2,1,1,0,34,2,9,0,0,0,0,14
27,5,0,2,1,0,39,5,12,0,0,0,0,9
8,0,2,3,1,0,49,7,8,4,0,0,0,10
7,8,2,3,0,0,24,14,9,0,0,0,0,7
21,0,3,5,0,0,39,8,9,0,0,0,0,6
31,0,0,2,1,0,39,8,12,0,0,0,0,10
16,0,0,3,1,0,38,9,9,4,0,0,0,37
21,4,2,1,1,0,36,12,10,0,0,0,0,19
83,0,0,2,1,0,39,1,12,0,0,0,0,15
34,0,0,0,0,1,54,5,15,0,0,0,0,15
23,5,0,2,1,0,39,1,8,0,0,0,0,24
29,0,3,2,1,0,29,4,9,0,0,0,0,9
3,0,2,1,0,0,29,5,12,0,16,0,0,7
38,0,0,2,1,1,39,10,13,0,0,0,0,10
16,0,2,3,1,0,39,12,7,0,0,0,0,0
30,0,0,2,1,0,44,3,8,0,0,0,0,13
13,3,2,3,1,0,39,12,6,0,0,0,0,11
31,2,0,2,1,1,44,4,8,0,0,0,0,6
17,2,2,1,0,0,39,4,9,0,41,0,0,7
26,4,0,2,1,0,39,3,9,1,0,0,0,2
21,0,3,5,0,0,41,8,8,4,0,0,0,30
14,0,0,0,0,0,29,2,8,0,0,0,0,17
53,1,1,5,0,0,49,4,12,0,0,0,0,6
30,0,0,2,1,1,39,4,12,0,0,0,0,1
42,1,0,2,1,0,49,4,12,1,11,0,0,0
43,8,0,2,1,0,39,14,3,0,0,2,0,9
22,1,6,3,1,0,24,14,8,0,0,3,0,9
41,0,0,2,1,0,39,1,8,0,41,0,0,12
52,3,0,2,1,1,39,4,8,0,0,0,0,15
25,0,3,5,0,0,59,4,11,0,0,0,0,2
26,0,0,2,1,1,44,1,9,3,0,0,0,8
7,0,2,3,0,0,39,8,8,4,0,0,0,12
28,0,0,2,1,1,39,1,8,0,12,0,0,1
6,0,2,1,1,0,54,3,4,0,0,0,0,8
16,0,0,2,1,1,37,3,8,0,0,7,0,26
3,0,2,1,1,0,34,2,6,0,0,0,0,4
5,0,2,3,0,0,39,5,13,0,0,0,0,10
2,0,2,1,1,0,19,2,9,0,0,0,0,12
20,4,0,2,1,0,39,6,9,0,0,0,0,15
34,0,0,2,1,0,44,8,9,0,0,0,0,10
5,0,2,1,1,0,39,6,8,0,0,0,0,11
21,0,2,3,1,0,39,2,8,0,0,0,0,8
25,0,1,3,0,1,39,8,9,0,0,14,0,8
31,1,0,2,1,1,49,1,8,1,12,0,0,21
41,0,4,5,0,0,39,2,8,0,0,0,0,15
26,0,0,2,1,0,39,9,10,0,0,0,0,8
26,0,0,0,0,0,14,4,8,0,0,0,0,12
31,4,1,3,1,0,39,5,10,0,0,0,0,13
23,3,0,2,1,1,39,5,12,0,12,0,0,11
32,0,0,2,1,0,44,3,8,0,0,0,0,9
7,0,2,1,1,0,29,8,12,0,0,0,0,16
5,0,2,3,1,0,54,5,3,0,0,0,0,5
30,0,0,2,1,0,39,1,8,0,0,0,0,15
33,8,3,1,1,0,89,12,10,0,0,0,0,14
10,0,2,3,1,0,39,1,8,0,0,0,0,4
14,4,0,0,0,0,34,5,12,0,0,0,0,6
39,2,0,2,1,0,44,1,9,0,0,0,0,13
46,4,5,3,1,0,44,5,7,0,12,0,0,5
22,4,0,2,1,0,39,1,8,0,0,0,0,5
28,0,0,2,1,1,39,2,11,0,0,0,0,10
23,5,0,2,1,0,39,12,12,0,0,0,0,11
1,0,2,1,1,0,39,4,11,0,0,0,0,7
10,0,0,2,1,0,39,4,9,0,0,0,0,12
7,0,2,3,1,0,39,7,9,0,0,0,0,11
15,0,4,3,0,0,39,3,5,0,0,0,0,6
53,1,0,2,1,0,39,3,9,0,0,0,0,14
35,5,1,3,1,0,64,4,8,0,0,0,32,28
40,1,0,2,1,1,59,5,13,0,0,0,0,2
31,0,0,2,1,1,39,8,9,0,0,15,65,1
14,0,0,2,1,1,59,4,12,0,0,15,0,11
67,8,4,3,1,0,21,0,6,0,11,0,0,13
6,0,2,3,0,0,39,2,6,0,0,0,0,7
7,0,2,1,0,0,19,5,12,0,0,0,0,26
32,1,0,2,1,1,49,4,13,0,0,0,0,12
18,0,0,2,1,0,15,4,14,0,0,0,0,19
5,3,2,4,1,0,39,4,12,0,0,0,0,18
12,5,0,2,1,0,51,12,6,0,0,0,0,3
30,0,1,3,0,0,49,3,8,0,0,0,0,13
29,0,0,2,1,1,39,4,13,0,0,0,0,7
9,0,2,1,1,0,39,2,8,0,0,0,0,10
20,0,0,2,1,1,39,1,8,0,0,0,0,9
19,0,0,2,1,1,39,7,8,0,0,0,0,7
24,0,1,5,0,0,37,8,8,0,0,0,0,2
24,0,2,3,1,0,49,6,8,4,0,0,0,11
4,1,2,1,1,0,19,5,6,0,3,0,0,25
31,0,0,2,1,0,87,6,6,0,0,0,40,1
45,1,0,2,1,1,64,3,12,0,0,0,0,11
36,0,0,2,1,0,39,0,8,0,0,5,0,7
31,0,0,2,1,1,49,5,12,0,0,0,0,12
22,0,0,2,1,1,39,10,15,0,0,0,0,6
8,0,2,5,0,0,19,8,9,0,0,0,0,8
27,0,1,5,1,0,39,1,9,0,0,0,0,22
34,0,0,2,1,1,39,1,8,0,0,7,37,17
12,0,0,2,1,0,49,3,12,0,0,0,0,13
28,8,1,5,0,0,39,14,9,0,0,0,0,39
36,4,1,5,1,0,49,10,8,0,0,0,0,12
32,0,1,4,0,0,27,3,13,4,0,0,0,2
21,0,0,2,1,1,59,3,12,0,0,0,0,17
36,3,0,2,1,1,49,5,12,0,0,0,37,2
26,5,1,3,0,0,39,5,2,0,0,0,0,18
30,0,0,2,1,0,39,10,9,0,0,0,0,11
1,0,2,1,1,0,39,1,8,0,0,0,0,11
5,0,2,3,1,0,39,4,13,0,0,0,0,9
17,0,1,3,1,0,44,3,12,4,0,0,0,5
37,0,0,2,1,1,39,10,8,0,0,0,39,10
33,0,1,3,1,0,34,1,9,0,0,0,0,15
21,0,2,5,1,0,15,1,9,4,0,0,0,5
50,5,0,2,1,0,39,1,8,0,0,0,0,10
28,0,1,5,1,0,15,5,14,0,0,0,0,12
23,1,2,3,1,1,34,3,10,0,0,0,0,29
48,3,4,3,0,0,31,4,11,0,0,0,0,13
27,5,0,2,1,0,9,1,9,0,0,0,0,10
20,0,0,2,1,1,39,5,12,0,0,0,0,4
52,0,0,2,1,0,39,3,8,0,0,0,0,26
54,0,0,0,0,0,39,7,8,0,0,0,0,16
13,3,2,3,1,0,39,5,12,0,0,0,0,12
9,0,2,1,0,0,39,4,15,0,0,5,0,8
6,0,2,1,0,0,29,3,9,0,0,0,0,15
11,0,2,3,0,0,37,4,11,0,0,0,0,9
6,0,2,1,1,0,39,8,8,0,0,0,31,10
44,0,1,3,0,0,39,0,1,0,0,0,0,22
22,0,1,3,0,0,39,3,6,0,0,0,0,12
43,0,0,2,1,1,49,5,13,0,0,4,0,14
23,2,0,0,0,1,69,10,8,4,0,0,0,28
7,5,2,1,1,0,39,8,12,4,0,0,0,6
41,0,0,0,0,1,39,8,9,0,0,0,0,12
14,0,2,3,0,0,29,8,8,4,0,0,0,9
19,3,0,2,1,1,39,1,9,0,0,0,0,6
8,0,0,2,1,0,39,7,8,0,0,0,0,12
4,0,2,1,0,0,29,2,11,0,0,0,0,7
48,2,0,2,1,1,49,1,9,0,0,7,0,11
18,0,1,3,0,0,39,4,6,1,39,3,0,2
14,0,2,3,0,0,39,5,13,0,0,0,0,17
13,0,2,3,1,0,39,4,13,0,0,0,0,8
31,1,2,3,1,0,39,4,9,0,0,0,0,10
26,2,0,2,1,1,39,4,13,0,0,0,0,15
30,4,0,2,1,1,44,5,12,0,0,0,0,6
31,1,1,5,0,0,39,2,8,0,0,0,0,11
10,0,2,5,1,0,39,6,4,0,0,0,0,9
16,0,0,2,1,0,19,3,5,0,0,0,0,10
35,0,0,2,1,0,39,7,8,4,3,0,0,11
16,0,0,2,1,0,49,1,8,0,0,0,0,5
24,0,2,3,1,0,39,7,8,0,0,0,0,2
36,0,1,5,0,0,39,1,8,0,20,0,0,18
23,0,3,5,1,0,39,2,10,0,0,0,0,9
13,0,2,3,0,0,39,3,12,0,0,0,0,10
74,1,2,1,0,0,34,2,8,0,0,0,0,10
13,0,4,5,0,0,39,2,9,0,2,0,0,7
31,0,0,2,1,1,49,3,8,0,0,0,0,0
39,1,0,2,1,0,52,9,8,0,0,0,0,7
27,1,0,2,1,1,14,1,12,0,0,99,0,11
35,1,0,2,1,0,83,9,6,0,0,0,0,6
28,4,0,2,1,0,39,12,12,0,0,0,0,20
13,0,0,2,1,0,39,1,3,1,11,0,0,16
11,0,2,3,0,0,19,3,8,0,0,0,0,1
14,0,2,1,0,0,29,2,8,0,0,0,0,11
2,0,2,1,1,1,59,4,10,0,0,0,0,11
48,0,0,2,1,0,39,2,11,0,0,0,0,12
45,2,1,3,1,0,49,4,12,0,0,0,0,5
43,0,0,0,0,0,39,8,9,0,0,0,0,6
21,0,2,5,0,0,24,3,6,0,0,0,0,16
18,0,2,3,0,0,39,2,8,0,0,0,0,9
29,5,1,5,0,0,39,5,11,4,0,0,0,19
45,0,0,2,1,1,59,4,12,0,0,0,37,10
39,0,1,3,1,0,39,1,8,0,0,0,0,11
9,0,1,3,0,0,45,3,9,0,0,0,0,14
26,0,0,0,0,0,39,8,12,0,0,0,0,11
7,0,2,3,1,0,59,6,4,0,0,0,0,8
15,0,0,4,1,0,2,10,8,4,0,0,0,11
12,0,0,2,1,0,39,5,12,0,0,0,0,11
6,0,2,3,1,0,39,10,9,4,0,0,31,7
18,0,2,3,1,0,39,0,9,0,0,0,0,12
25,8,2,3,0,0,15,14,3,0,0,0,0,11
17,0,1,5,0,0,39,4,10,0,18,0,0,10
49,0,0,2,1,0,54,10,8,0,0,0,0,20
15,0,4,3,0,0,29,2,8,0,0,0,0,11
32,0,1,5,0,0,39,7,8,0,0,0,0,7
71,8,4,3,0,0,0,3,3,0,0,0,0,9
19,0,3,5,0,0,34,8,9,0,0,0,0,17
29,0,0,2,1,1,49,1,8,0,0,0,0,9
73,1,0,2,1,1,39,3,12,0,0,0,0,15
54,0,0,2,1,1,49,1,9,4,0,0,0,25
5,1,2,1,1,0,49,2,5,0,0,0,0,7
16,0,2,3,0,0,29,8,9,0,0,0,0,11
31,8,0,2,1,0,44,7,10,0,0,0,0,7
42,0,0,2,1,0,47,7,8,0,0,0,0,9
3,8,2,1,0,0,29,14,6,0,0,0,0,1
18,0,2,5,0,0,49,4,9,0,0,0,0,4
31,0,1,5,0,0,39,7,9,0,0,0,0,13
8,0,2,1,0,0,14,3,9,0,0,0,0,6
22,2,2,3,1,0,39,1,9,0,0,0,0,13
7,0,2,3,1,0,41,7,12,0,0,0,0,12
35,0,0,2,1,1,39,5,9,0,0,7,0,21
23,0,0,2,1,0,34,3,12,0,0,0,0,14
6,2,0,2,1,0,19,3,8,4,0,0,0,8
22,0,0,2,1,1,39,4,9,0,20,4,0,11
18,0,2,3,1,0,39,3,9,0,0,0,0,13
27,0,0,2,1,1,54,7,9,0,0,0,0,8
29,0,4,5,0,0,49,3,8,0,0,0,0,9
26,0,4,5,0,0,29,7,4,0,0,0,0,11
11,0,2,5,0,0,54,5,12,0,0,0,0,7
2,0,2,1,0,0,39,7,8,1,41,0,0,14
18,0,0,2,1,1,44,3,12,0,0,0,0,16
23,0,0,2,1,0,35,8,8,0,0,0,0,9
16,0,2,1,1,0,39,7,8,0,0,0,0,29
21,0,1,3,0,0,34,2,6,0,0,0,0,14
33,0,0,2,1,0,39,6,8,0,0,0,0,6
18,0,0,0,0,1,34,4,13,0,0,0,0,12
4,0,2,3,1,0,39,8,9,0,0,0,0,11
45,0,0,2,1,1,54,1,7,0,0,0,38,14
40,0,0,2,1,0,43,10,9,0,0,0,0,25
18,5,2,3,0,0,39,14,8,4,0,0,0,14
21,3,2,3,1,0,23,10,8,0,0,0,43,7
7,0,3,3,0,0,34,5,9,0,0,0,0,13
43,0,0,0,0,1,34,5,12,0,0,4,0,22
49,0,2,3,0,0,34,8,12,0,0,0,0,1
39,0,0,2,1,1,39,4,8,0,0,0,0,8
15,0,2,3,1,0,40,4,6,0,18,0,0,2
30,1,0,2,1,0,43,1,10,0,0,0,0,16
1,0,2,1,1,0,39,0,11,1,2,0,0,11
51,5,0,2,1,1,39,4,12,0,0,0,0,13
26,0,1,5,0,0,19,8,9,4,0,2,0,5
27,0,0,2,1,1,39,10,4,0,0,0,0,21
7,0,2,3,1,0,39,0,10,0,0,0,0,17
42,5,0,2,1,0,39,2,5,4,0,0,0,12
4,8,2,3,1,0,19,14,6,0,0,0,0,44
53,1,0,2,1,0,34,5,9,0,0,0,0,10
3,0,2,1,0,0,39,6,9,0,0,0,0,18
42,4,3,5,0,0,39,1,8,0,0,0,0,11
44,0,1,5,0,0,44,5,12,0,0,0,37,7
2,0,2,1,1,0,19,3,9,0,0,0,0,18
12,0,0,2,1,1,39,0,12,1,3,0,0,3
36,3,1,5,0,1,39,8,8,0,0,0,0,11
11,0,2,5,0,0,39,8,9,0,0,0,0,10
21,1,0,2,1,1,59,5,12,0,0,0,0,24
1,0,2,1,1,0,15,1,3,0,0,0,0,21
31,0,3,5,0,0,39,8,13,4,18,0,0,1
8,8,2,3,1,0,23,14,8,0,0,0,0,12
17,3,0,2,1,0,39,1,10,0,0,0,0,13
12,0,2,3,1,0,39,5,13,0,0,0,0,12
9,0,2,1,1,0,47,7,7,0,0,0,0,8
41,0,3,3,1,0,60,2,12,4,0,2,0,14
27,4,4,5,0,0,53,4,12,0,0,0,0,11
12,0,2,1,1,0,19,7,8,4,0,0,0,1
3,0,2,1,0,0,39,4,9,0,0,0,0,15
62,4,4,3,0,1,39,12,11,1,0,0,0,6
58,0,0,2,1,0,39,1,8,0,0,0,29,2
40,0,0,2,1,1,49,3,11,0,0,0,0,15
30,5,0,2,1,1,39,12,12,0,0,0,0,10
14,0,2,3,1,1,49,4,9,0,0,0,0,6
11,3,0,2,1,0,39,8,8,0,0,0,0,11
32,0,0,2,1,1,39,8,10,0,0,2,0,8
34,0,0,2,1,0,39,1,1,0,0,0,0,11
18,0,2,1,0,0,34,10,8,0,0,0,0,11
13,0,0,2,1,1,44,1,8,0,41,0,0,11
43,0,0,2,1,0,39,1,9,0,0,0,0,4
23,1,0,2,1,0,54,9,8,0,0,0,0,7
15,0,3,5,0,0,39,8,8,0,0,0,0,15
21,0,0,2,1,1,64,3,8,0,0,0,0,5
24,0,0,2,1,0,39,7,8,0,0,0,0,22
31,3,0,2,1,0,39,5,10,0,0,2,0,9
34,5,0,2,1,0,39,5,8,0,0,3,0,26
30,0,1,3,1,0,47,1,8,0,0,0,0,2
20,0,0,2,1,0,34,3,12,0,0,0,0,26
22,2,0,2,1,1,47,3,8,0,0,0,38,1
7,0,2,1,1,0,39,2,9,0,0,0,0,16
22,0,2,3,1,1,44,3,6,0,0,97,0,6
19,5,2,3,0,0,35,12,3,0,0,0,0,16
31,0,2,1,1,0,39,3,12,0,0,0,0,13
19,0,1,3,0,0,39,8,8,0,0,0,0,5
6,8,2,3,0,0,39,14,12,0,0,0,0,11
5,0,2,1,1,0,19,6,8,0,0,0,0,2
25,0,3,5,0,0,29,2,9,4,0,0,0,9
17,0,2,3,0,0,49,3,12,0,0,0,0,6
15,0,0,2,1,0,39,4,14,3,0,0,0,9
17,0,0,2,1,1,39,4,13,0,0,0,39,13
16,0,1,5,0,0,39,2,13,0,0,0,0,3
34,1,0,2,1,0,51,7,9,0,0,0,0,11
23,0,0,2,1,1,39,4,6,0,0,0,0,7
8,0,2,3,0,0,85,3,8,0,0,0,0,15
28,0,0,2,1,0,39,4,13,0,0,0,0,8
11,0,2,3,0,0,39,8,8,0,0,0,0,20
8,0,2,5,0,0,39,0,9,4,0,0,0,4
11,0,3,3,0,0,39,3,12,0,0,65,0,10
10,0,2,3,1,0,35,5,8,1,0,0,0,7
26,0,1,3,1,1,59,3,13,0,0,0,0,27
28,2,0,2,1,1,39,4,13,0,0,0,0,8
7,0,0,2,1,0,7,2,7,0,0,0,0,3
43,0,1,3,1,1,49,5,13,0,0,0,0,15
26,0,2,3,1,0,39,6,9,4,0,0,0,8
5,8,2,1,1,0,39,14,8,0,0,0,0,84
41,0,0,2,1,1,54,4,12,0,0,0,0,9
24,0,1,3,0,0,39,7,5,0,0,0,0,16
13,0,0,2,1,0,49,7,8,0,0,0,0,1
27,0,1,5,0,0,39,8,8,4,28,0,0,13
29,0,0,2,1,0,39,9,8,0,0,0,0,17
34,0,0,2,1,1,39,3,13,0,0,0,0,4
13,0,2,3,1,0,39,4,8,0,0,0,0,1
6,0,0,2,1,0,39,2,3,0,0,0,0,2
10,0,0,4,1,0,39,0,9,4,0,0,0,23
22,0,0,0,0,1,39,4,12,4,0,0,0,14
34,0,0,2,1,1,39,3,9,0,0,0,0,7
19,0,0,2,1,0,29,0,8,0,0,0,0,2
20,0,0,2,1,1,39,10,9,0,0,0,0,8
47,4,0,2,1,0,39,5,12,1,0,0,0,21
11,0,0,0,0,0,36,2,8,0,0,0,0,5
33,2,0,2,1,0,39,4,13,0,0,0,0,7
20,0,0,2,1,0,39,1,8,0,0,0,0,10
37,0,0,2,1,1,39,1,8,0,0,0,39,12
38,0,0,2,1,0,39,7,8,0,20,0,0,13
